Student_ID,Name,Email,Phone,Skills,Qualification,Location_Preferences,Sector_Interests,Social_Category,Past_Internship_Participation,Preferred_Job_Type,Experience
S00797,Kayla Brown,bpearson@example.org,3214748330,"['Cloud Security', 'Azure', 'Travel Planning', 'Smart Contracts', 'Sustainability', 'UI Design']",B.Tech IT,['Mumbai'],"['Data Science', 'Finance', 'UI/UX']",SC,True,Remote,36
S00798,Steven Reed,melissaburke@example.com,5249033928,"['React', 'Social Media', 'Product Management']",B.Sc Physics,"['Bangalore', 'Lucknow']","['Finance', 'Cybersecurity', 'AI/ML']",EWS,True,Internship,35
S00799,Brian Long,bryan05@example.net,1972509935,"['Statistics', 'Penetration Testing', 'Java']",B.Tech CSE,"['Bangalore', 'Pune', 'Chennai']","['IoT', 'Data Science', 'Cybersecurity']",ST,True,Part-time,22
S00800,Regina Nguyen,othompson@example.net,3636613355,"['Government Affairs', 'UX Research', 'Docker']",B.Tech CSE,"['Pune', 'Kolkata']",['Software'],General,False,Internship,27
S00801,Christopher Nolan,barbara11@example.org,1177775087,"['Public Policy', 'Docker', 'Sound Engineering', 'AWS']",B.Sc Physics,"['Kolkata', 'Remote', 'Hyderabad']","['AI/ML', 'Blockchain']",General,False,Internship,1
S00802,Emily Holland,hfrank@example.net,2185795223,"['Cloud Security', 'React', 'Cloud Computing', 'Equity Research', 'Sound Engineering']",B.Tech ME,"['Chennai', 'Pune']",['UI/UX'],SC,True,Full-time,9
S00803,Laura Kelly,mary74@example.net,0041731072,"['Photography', 'Java', 'Cloud Security', 'Smart Contracts', 'Penetration Testing', 'Employee Engagement', 'Content Writing', 'Textile Design']",B.Sc IT,['Jaipur'],['IoT'],OBC,False,Full-time,8
S00804,Erica Brown,wyates@example.org,5590792931,"['JavaScript', 'Motion Graphics', 'Civil Planning', 'Public Policy']",B.Sc Maths,"['Bangalore', 'Chennai']","['Blockchain', 'Web Development', 'Cloud Computing']",OBC,True,Internship,27
S00805,Heather Jones,stephaniequinn@example.net,4084752646,"['PowerBI', 'Communication', 'Fashion Design', 'Motion Graphics', 'NLP', 'Taxation', 'NGO Work']",B.Sc Maths,['Mumbai'],"['Cloud Computing', 'Cybersecurity', 'Data Science']",ST,True,Part-time,24
S00806,Dawn Jones DVM,rebeccajackson@example.org,8866821707,"['Renewable Energy', 'Finance']",B.Tech ECE,"['Kolkata', 'Bangalore', 'Lucknow', 'Chennai']","['Cybersecurity', 'Web Development']",EWS,True,Full-time,23
S00807,Amanda Johnson,michael84@example.org,8103595699,"['HTML', 'Helpdesk', 'Equity Research', 'DevOps', 'PowerBI', 'Content Writing', 'Design', 'Investment Banking', 'JavaScript', 'Renewable Energy']",B.Sc IT,['Bangalore'],"['IoT', 'Cloud Computing']",EWS,True,Remote,23
S00808,Adam Morris,danielsullivan@example.net,9743948923,"['Statistics', 'Linux']",B.Tech ECE,"['Delhi', 'Kolkata']","['Cloud Computing', 'Software']",General,False,Part-time,27
S00809,Seth Becker,madisonmurray@example.org,8028795905,"['Communication', 'Business Intelligence', 'Employee Engagement', 'UI/UX', 'NGO Work', 'Excel']",M.Tech CS,"['Lucknow', 'Bangalore']","['IoT', 'Web Development', 'Software']",OBC,True,Part-time,24
S00810,Rita Webster,normanfriedman@example.net,6577854547,"['Social Media', 'Docker']",B.Sc IT,"['Kolkata', 'Lucknow']","['Cybersecurity', 'Blockchain', 'AI/ML']",SC,True,Internship,17
S00811,Kerry Armstrong,cwagner@example.org,4628191379,"['Branding', 'Kubernetes']",B.Tech IT,"['Pune', 'Mumbai', 'Chennai', 'Remote']","['Blockchain', 'AI/ML']",EWS,True,Full-time,13
S00812,Kelly Mcguire,barbara80@example.com,5925919541,"['Node.js', 'UI/UX', 'Cybersecurity', 'Adobe XD', 'Solidity', 'Sustainability', 'Content Writing', 'Penetration Testing', 'Finance']",B.Tech ME,"['Lucknow', 'Hyderabad']","['Data Science', 'Cybersecurity']",SC,True,Full-time,28
S00813,Brenda Harrell,beth52@example.com,2059333091,"['Hospitality', 'Sustainability', 'Cloud Computing', 'Robotics', 'Azure', 'Node.js', 'Social Media']",B.Sc IT,"['Remote', 'Chennai']",['Data Science'],SC,False,Part-time,6
S00814,Donald Walter,brian49@example.net,6466437579,"['C++', 'Architecture', 'IT Support', 'Kubernetes', 'UI/UX', 'SQL']",M.Tech CS,"['Remote', 'Lucknow', 'Kolkata']",['Cybersecurity'],OBC,False,Part-time,23
S00815,Deanna Woods,thomasjeremy@example.net,1734277010,"['Documentation', 'Cloud Security', 'Statistics', 'SEO']",B.Tech IT,"['Mumbai', 'Kolkata']","['Finance', 'Software']",General,False,Internship,22
S00816,Tina Montgomery,littlejeffrey@example.com,8370759023,"['Cloud Security', 'Digital Marketing']",B.Tech ECE,"['Chennai', 'Remote', 'Bangalore', 'Pune']","['Data Science', 'Software', 'AI/ML']",General,False,Internship,12
S00817,Eugene Lester,ashleycarson@example.com,5420729958,"['SQL', 'Architecture', 'IT Support', 'Kubernetes', 'C++', 'UI/UX']",B.Tech IT,"['Remote', 'Kolkata', 'Hyderabad', 'Bangalore']","['IoT', 'AI/ML', 'Data Science']",EWS,True,Internship,12
S00818,Jennifer Calderon,jeremymiller@example.com,4418517406,"['Blockchain', 'Adobe XD', 'Hospitality', 'JavaScript', 'Branding', 'Product Management']",B.Tech IT,"['Pune', 'Lucknow']","['Web Development', 'IoT']",General,True,Remote,1
S00819,Joshua York,smithlisa@example.com,6059764668,"['Tourism', 'Solidity', 'Linux', 'Tableau', 'Equity Research']",M.Tech CS,"['Bangalore', 'Jaipur', 'Remote', 'Kolkata']","['UI/UX', 'Cloud Computing', 'Blockchain']",SC,True,Remote,0
S00820,Diana Morgan,bradleyhill@example.net,8624714878,"['JavaScript', 'IT Support', 'Sketch', 'C++']",B.Sc Maths,"['Mumbai', 'Jaipur', 'Pune', 'Lucknow']","['UI/UX', 'Finance']",SC,True,Full-time,16
S00821,Jamie Garcia,bradleypatrick@example.com,5023387724,"['Kubernetes', 'Video Production', 'Photography', 'Fashion Design']",MCA,['Mumbai'],"['Web Development', 'Cloud Computing']",EWS,True,Full-time,4
S00822,Stacy Lucas,ihall@example.net,3969886437,"['NGO Work', 'Documentation']",B.Sc Maths,['Bangalore'],"['Blockchain', 'IoT']",SC,True,Remote,29
S00823,Dominic Bond,espinozabrandon@example.com,4157192071,"['AWS', 'Embedded Systems', 'Azure', 'Recruitment']",B.Tech IT,"['Remote', 'Mumbai']","['IoT', 'Cybersecurity']",General,False,Remote,25
S00824,Jessica Myers,katherinehudson@example.com,7073986869,"['Architecture', 'Cloud Security', 'Figma', 'Tourism', 'Embedded Systems']",B.Tech ME,['Chennai'],['Finance'],ST,False,Part-time,21
S00825,Scott Lopez,thomasrandy@example.com,0821529094,"['UX Research', 'Docker', 'Government Affairs', 'Event Management', 'Civil Planning']",B.Tech ECE,['Jaipur'],"['Cloud Computing', 'IoT', 'Blockchain']",General,False,Internship,13
S00826,Jose Ibarra,delacruzjessica@example.net,4217795637,"['Hospitality', 'Architecture', 'Video Production']",B.Tech ME,"['Mumbai', 'Bangalore', 'Pune', 'Lucknow']","['Finance', 'Web Development']",OBC,True,Full-time,22
S00827,Jillian Gardner,paulrobinson@example.org,8820800220,"['Robotics', 'Social Media', 'Hospitality', 'Node.js', 'Cloud Computing', 'Azure']",MCA,"['Remote', 'Lucknow', 'Jaipur']","['Software', 'Cloud Computing']",OBC,True,Part-time,3
S00828,Frederick Wagner,bmcintyre@example.com,2207744902,"['Excel', 'Photography', 'Renewable Energy', 'Robotics', 'Civil Planning']",M.Tech CS,"['Jaipur', 'Chennai', 'Lucknow']","['AI/ML', 'Software', 'IoT']",General,False,Internship,5
S00829,Amanda Hodges,yhickman@example.net,1220129031,"['Recruitment', 'Taxation', 'UI Design']",B.Sc IT,"['Delhi', 'Pune', 'Chennai', 'Bangalore']",['Cybersecurity'],OBC,False,Full-time,24
S00830,Dr. Susan Hill,anthonycabrera@example.org,7733733198,"['Research', 'Helpdesk']",M.Tech CS,"['Hyderabad', 'Delhi', 'Kolkata', 'Bangalore']",['Software'],ST,True,Remote,18
S00831,Melody King,zbennett@example.com,0090931223,"['Employee Engagement', 'Probability', 'Azure', 'Accounting', 'Actuarial']",B.Tech IT,"['Jaipur', 'Remote', 'Chennai']",['Blockchain'],ST,True,Full-time,9
S00832,Patrick Chase,mariagriffin@example.net,4402241208,"['Branding', 'Taxation']",M.Tech CS,['Bangalore'],"['AI/ML', 'Blockchain']",SC,False,Remote,22
S00833,Jacob Li,zmartinez@example.org,4449746985,"['Excel', 'Civil Planning', 'Renewable Energy', 'Robotics']",B.Tech CSE,"['Jaipur', 'Delhi']",['Finance'],EWS,True,Part-time,10
S00834,Stephanie Andersen,henrymatthew@example.com,5043479521,"['AWS', 'Public Policy', 'Textile Design', 'Content Writing', 'Data Analysis', 'Robotics', 'Architecture']",B.Sc Maths,"['Bangalore', 'Delhi', 'Remote', 'Chennai']","['Blockchain', 'Software']",General,True,Remote,9
S00835,Mrs. Rachel Heath,jon57@example.com,0964358208,"['Video Editing', 'Civil Planning', 'Fashion Design', 'Smart Contracts', 'Kubernetes']",B.Sc Maths,"['Remote', 'Mumbai', 'Lucknow', 'Chennai']","['Finance', 'Cloud Computing', 'IoT']",OBC,True,Internship,22
S00836,Heather Hernandez,scottspencer@example.net,5442393263,"['Adobe XD', 'UX Research', 'Communication', 'Interaction Design', 'Architecture']",B.Sc Physics,"['Lucknow', 'Kolkata']","['Blockchain', 'Cybersecurity']",General,False,Remote,32
S00837,Dean White,mariadougherty@example.net,6726240697,"['IT Support', 'Java', 'Research', 'Renewable Energy']",B.Sc Maths,"['Jaipur', 'Delhi', 'Kolkata', 'Chennai']","['AI/ML', 'Cloud Computing', 'Web Development']",General,True,Remote,8
S00838,Anthony Harrison,gmolina@example.org,7196572566,"['Customer Support', 'Accounting']",B.Tech ECE,"['Bangalore', 'Chennai']",['Cybersecurity'],General,True,Part-time,7
S00839,Brenda Parker,josephmcgrath@example.org,3123359954,"['Ethereum', 'Photography', 'JavaScript']",M.Tech CS,"['Pune', 'Bangalore', 'Delhi', 'Lucknow']","['Finance', 'UI/UX', 'Cloud Computing']",General,False,Part-time,19
S00840,Melanie Blackburn,kim21@example.org,6637517640,"['Machine Learning', 'Business Intelligence', 'Docker', 'HTML', 'Cloud Security']",B.Sc IT,"['Kolkata', 'Pune']",['Software'],OBC,True,Remote,6
S00841,Jennifer Cruz,ramirezdavid@example.com,7261065137,"['Accounting', 'AWS', 'Photography', 'Interaction Design', 'Branding', 'Taxation', 'UI Design', 'Smart Contracts']",B.Sc Physics,"['Remote', 'Chennai']","['Software', 'Cybersecurity', 'UI/UX']",OBC,False,Remote,22
S00842,Michelle Brown,maryadkins@example.com,2308208543,"['SQL', 'NGO Work', 'PowerBI', 'Data Analysis']",B.Sc Maths,['Chennai'],"['Web Development', 'Finance', 'Blockchain']",General,True,Internship,31
S00843,Melanie Steele,veronica77@example.com,8171506896,"['Investment Banking', 'Hospitality']",B.Sc IT,['Delhi'],['Web Development'],General,True,Part-time,28
S00844,Sergio Hines,greg93@example.com,3528832368,"['Content Writing', 'AWS', 'Public Policy', 'Textile Design', 'Data Analysis']",B.Tech IT,['Lucknow'],"['Software', 'IoT', 'Cybersecurity']",SC,True,Remote,0
S00845,Luis Taylor,ireid@example.com,7887421709,"['Accounting', 'Digital Marketing', 'Textile Design', 'Tableau', 'Taxation', 'Smart Contracts', 'Sketch', 'Government Affairs']",MCA,['Chennai'],"['Cybersecurity', 'Cloud Computing', 'Web Development']",EWS,False,Internship,10
S00846,David Long,george36@example.org,3900904832,"['Penetration Testing', 'Sound Engineering', 'Statistics', 'Java', 'Operations']",B.Sc IT,['Delhi'],"['Web Development', 'Blockchain', 'Cybersecurity']",SC,True,Remote,26
S00847,Oscar Gutierrez,alexis91@example.com,7308472827,"['IT Support', 'Event Management', 'Documentation', 'Node.js', 'Data Engineering']",B.Tech IT,"['Hyderabad', 'Bangalore', 'Kolkata', 'Lucknow']","['Cybersecurity', 'Web Development', 'Data Science']",OBC,True,Remote,14
S00848,Todd Harrison,ohall@example.net,2283190375,"['Smart Contracts', 'Photography', 'Content Writing', 'NLP', 'Java', 'Cloud Security', 'Textile Design']",B.Sc IT,"['Hyderabad', 'Chennai', 'Bangalore', 'Remote']","['Software', 'IoT']",SC,False,Part-time,21
S00849,Randy Johnson,delgadotammy@example.org,6280084300,"['PowerBI', 'Business Intelligence']",B.Sc IT,"['Kolkata', 'Hyderabad']","['IoT', 'UI/UX', 'Finance']",General,True,Internship,35
S00850,Lisa Carter,williamsjennifer@example.com,4239567346,"['Git', 'Networking', 'SQL', 'AWS']",B.Sc Physics,['Mumbai'],['IoT'],OBC,False,Part-time,6
S00851,Jeffrey Cunningham,jeffrey17@example.org,7413364709,"['Sustainability', 'Fashion Design', 'Event Management', 'Statistics', 'Ethereum', 'Business Intelligence']",B.Tech CSE,"['Mumbai', 'Kolkata', 'Hyderabad', 'Chennai']",['Cybersecurity'],OBC,True,Remote,16
S00852,Christina Carter,ztate@example.net,0954345301,"['Equity Research', 'Cloud Security', 'Project Management', 'Git', 'Textile Design', 'Helpdesk', 'Sketch', 'Ethereum']",B.Tech ME,['Pune'],['Web Development'],SC,True,Remote,25
S00853,Jessica Hall,samantha68@example.com,8938774246,"['SQL', 'C++', 'UI/UX', 'Kubernetes']",B.Sc Physics,"['Chennai', 'Mumbai', 'Remote', 'Jaipur']","['IoT', 'AI/ML']",SC,False,Internship,26
S00854,Adriana Hawkins,robert23@example.net,9823840414,"['Sustainability', 'Docker']",B.Sc Maths,['Bangalore'],['Web Development'],SC,False,Full-time,5
S00855,Anne Dixon,marknguyen@example.com,9030661328,"['Customer Support', 'IT Support', 'Business Intelligence']",MCA,"['Kolkata', 'Jaipur', 'Remote']","['Finance', 'Blockchain', 'UI/UX']",SC,True,Remote,23
S00856,Matthew Davis,priceamanda@example.org,2953609386,"['Linux', 'Probability']",B.Sc Maths,['Bangalore'],"['Web Development', 'Cybersecurity', 'UI/UX']",OBC,False,Full-time,3
S00857,Lisa Clay,albertmoore@example.com,3940080610,"['Docker', 'AWS', 'Sound Engineering', 'NLP', 'Event Management', 'Technical Writing', 'Recruitment', 'Motion Graphics', 'UI/UX']",B.Sc Physics,"['Pune', 'Hyderabad']",['Data Science'],General,True,Internship,32
S00858,Natalie Bowen DDS,holmesebony@example.org,7088063983,"['Azure', 'SEO', 'Travel Planning', 'Interior Design', 'Smart Contracts']",B.Sc Maths,['Lucknow'],"['Data Science', 'IoT']",ST,False,Part-time,35
S00859,Madeline Garza,jmueller@example.net,3255652318,"['Blockchain', 'Investment Banking', 'Cloud Security', 'SQL', 'UX Research', 'Game Development', 'AWS', 'Ethereum', 'Hospitality', 'Docker']",B.Tech IT,['Hyderabad'],['Cloud Computing'],General,False,Full-time,30
S00860,Paul Morgan,bthomas@example.com,8492725493,"['PowerBI', 'Accounting', 'Azure', 'DevOps', 'Project Management']",MCA,"['Bangalore', 'Hyderabad', 'Delhi', 'Remote']","['Cloud Computing', 'Web Development']",EWS,False,Remote,24
S00861,Manuel Young,fmeyer@example.org,9735797193,"['Cloud Security', 'Penetration Testing', 'Employee Engagement', 'Textile Design', 'Content Writing', 'Photography']",B.Tech ME,['Pune'],['Finance'],OBC,False,Remote,2
S00862,Erin Contreras,jwright@example.net,1384264051,"['Public Policy', 'Textile Design', 'Architecture']",B.Sc Maths,"['Hyderabad', 'Pune', 'Mumbai']","['Web Development', 'Cloud Computing', 'AI/ML']",EWS,False,Part-time,20
S00863,Derrick Ward,olivia85@example.net,8236968798,"['Textile Design', 'PowerBI', 'Content Writing']",B.Tech IT,"['Mumbai', 'Delhi']","['UI/UX', 'Data Science', 'Web Development']",SC,True,Internship,4
S00864,Denise Brown,collinsallison@example.net,3692732009,"['Technical Writing', 'SEO', 'Taxation', 'UI Design', 'Accounting', 'Finance', 'Customer Support']",B.Tech IT,"['Remote', 'Mumbai', 'Bangalore']",['Finance'],OBC,False,Internship,36
S00865,Mr. Matthew Gonzalez,vanessafisher@example.net,6213814861,"['Game Development', 'Figma', 'Employee Engagement', 'UI Design', 'Cybersecurity']",B.Sc IT,"['Mumbai', 'Delhi', 'Hyderabad']","['UI/UX', 'Web Development']",General,False,Internship,13
S00866,Ruth Joseph,hmeyer@example.com,5760952352,"['Equity Research', 'Content Writing']",B.Sc Maths,"['Jaipur', 'Pune']","['Blockchain', 'Cloud Computing', 'Data Science']",OBC,False,Full-time,20
S00867,Vincent Reynolds,polson@example.org,0296163608,"['Docker', 'Interior Design', 'Civil Planning', 'Adobe XD']",B.Sc Maths,['Bangalore'],"['Cloud Computing', 'Data Science', 'UI/UX']",ST,True,Remote,33
S00868,Judy Fritz,mcgeeerin@example.net,7086160476,"['Actuarial', 'Documentation']",MCA,"['Mumbai', 'Lucknow']","['Data Science', 'AI/ML']",ST,True,Full-time,10
S00869,Carl Johnston,maria34@example.com,2193581057,"['HTML', 'Smart Contracts', 'UI Design', 'Video Editing', 'Accounting', 'Design', 'Renewable Energy', 'Tourism', 'Cloud Security']",B.Sc Maths,['Jaipur'],['Web Development'],General,False,Part-time,7
S00870,Melinda Martinez,martinkristen@example.org,6593228255,"['React', 'Photography', 'Video Production', 'Data Analysis', 'Fashion Design', 'Kubernetes', 'Helpdesk']",MCA,"['Mumbai', 'Bangalore', 'Remote']","['UI/UX', 'Finance', 'IoT']",EWS,True,Remote,24
S00871,Holly Rodgers,alancollins@example.com,3045741267,"['Government Affairs', 'CSS', 'Hospitality', 'Technical Writing']",B.Tech ME,"['Kolkata', 'Pune']","['Cloud Computing', 'IoT', 'AI/ML']",EWS,False,Full-time,36
S00872,James Harris,vjacobs@example.com,8968019097,"['AWS', 'Fashion Design', 'Recruitment', 'Photography', 'NLP', 'Cybersecurity', 'NGO Work']",M.Tech CS,"['Pune', 'Bangalore', 'Mumbai', 'Kolkata']","['Cybersecurity', 'Web Development', 'IoT']",EWS,False,Internship,9
S00873,Raven Brown,scottcarla@example.net,9975887875,"['Probability', 'Product Management']",B.Tech CSE,"['Mumbai', 'Remote', 'Chennai', 'Bangalore']","['Finance', 'Blockchain', 'Web Development']",ST,True,Part-time,12
S00874,Douglas Jackson,ericksonandrew@example.com,2036427478,"['Smart Contracts', 'NGO Work', 'Textile Design', 'Azure', 'Animation', 'DevOps', 'Python', 'Probability', 'Machine Learning', 'Hospitality']",B.Tech ECE,['Mumbai'],"['IoT', 'Data Science', 'Cybersecurity']",ST,False,Internship,28
S00875,Sean Wright,david97@example.com,1753016534,"['Hospitality', 'Blockchain', 'Adobe XD', 'Civil Planning', 'JavaScript', 'UI/UX']",B.Tech ME,"['Mumbai', 'Lucknow', 'Pune']",['Finance'],SC,False,Internship,4
S00876,Jennifer Scott,sally07@example.com,2663474818,"['Social Media', 'Linux', 'Statistics', 'Product Management', 'React']",B.Sc IT,"['Hyderabad', 'Mumbai', 'Jaipur', 'Delhi']",['AI/ML'],ST,True,Internship,3
S00877,Jacqueline Navarro,wendysanchez@example.com,9619748911,"['Kubernetes', 'Tourism', 'Blockchain', 'UI Design', 'Motion Graphics']",MCA,"['Remote', 'Jaipur', 'Lucknow', 'Hyderabad']",['Blockchain'],ST,True,Full-time,14
S00878,Robert Walters,lisa07@example.com,7917537418,"['Java', 'Figma', 'Animation']",B.Tech CSE,"['Bangalore', 'Jaipur', 'Lucknow']","['UI/UX', 'Cybersecurity']",EWS,True,Internship,25
S00879,David Cruz,rogerskeith@example.com,5892378806,"['Analytics', 'Kubernetes', 'Documentation']",B.Tech ECE,['Delhi'],"['AI/ML', 'Software', 'Web Development']",General,False,Part-time,23
S00880,Sherri Meyers,zcruz@example.net,9120989587,"['Fashion Design', 'Ethereum', 'Sustainability', 'PowerBI', 'Event Management', 'Business Intelligence', 'Statistics']",B.Tech ECE,"['Chennai', 'Remote', 'Delhi', 'Jaipur']","['Data Science', 'Web Development', 'AI/ML']",OBC,False,Part-time,16
S00881,Kelly Weaver,daniellelopez@example.net,4898653842,"['Deep Learning', 'Equity Research', 'Investment Banking', 'Helpdesk']",B.Sc Physics,"['Kolkata', 'Chennai', 'Hyderabad', 'Jaipur']","['Data Science', 'UI/UX', 'Blockchain']",SC,False,Full-time,11
S00882,Ryan Henry,rhonda43@example.org,3260471889,"['Equity Research', 'AWS', 'Embedded Systems', 'Sustainability', 'Excel', 'Statistics', 'Content Writing']",M.Tech CS,"['Mumbai', 'Hyderabad', 'Remote', 'Bangalore']","['AI/ML', 'Finance', 'IoT']",OBC,True,Internship,20
S00883,Jeremiah Cummings,xochoa@example.net,9566609500,"['Helpdesk', 'Fashion Design', 'Kubernetes', 'Data Analysis']",B.Tech IT,"['Lucknow', 'Pune']","['Data Science', 'Software', 'Cloud Computing']",General,True,Full-time,36
S00884,Desiree Martin,kennethsmith@example.com,7314191583,"['Sustainability', 'SQL']",B.Sc IT,"['Mumbai', 'Chennai']",['IoT'],ST,True,Internship,6
S00885,Jesus Lozano,csalinas@example.org,7516010160,"['Architecture', 'Content Writing']",B.Sc Physics,"['Jaipur', 'Pune', 'Mumbai', 'Kolkata']",['UI/UX'],General,True,Internship,30
S00886,Jennifer Thomas,joneswilliam@example.com,2679603174,"['SQL', 'UI Design', 'Interior Design', 'Tableau']",B.Sc IT,"['Bangalore', 'Hyderabad', 'Pune', 'Mumbai']",['Web Development'],EWS,True,Part-time,13
S00887,Katelyn Meyer,rubenkane@example.org,4105381686,"['React', 'Photography', 'Fashion Design', 'Kubernetes', 'Helpdesk', 'Data Analysis']",B.Sc Physics,"['Jaipur', 'Lucknow']","['Web Development', 'Finance', 'Data Science']",EWS,True,Internship,19
S00888,Elaine King,thomasvincent@example.org,3547780902,"['Embedded Systems', 'Probability', 'Cloud Security', 'Architecture', 'Tourism', 'Figma']",B.Sc IT,['Remote'],"['Cybersecurity', 'AI/ML', 'IoT']",SC,False,Internship,33
S00889,Jason Whitney,charles38@example.org,2902126198,"['SQL', 'Sustainability', 'AWS']",MCA,"['Remote', 'Kolkata']",['Cloud Computing'],OBC,False,Internship,33
S00890,Ashley Wells,cabrerachris@example.com,2659456924,"['Ethereum', 'Civil Planning', 'UI/UX', 'Photography', 'Public Policy']",B.Tech ECE,['Mumbai'],['Cybersecurity'],EWS,False,Remote,35
S00891,Nicole Henry,mspencer@example.com,9446612371,"['Civil Planning', 'Government Affairs']",B.Sc Maths,"['Mumbai', 'Lucknow']",['Software'],OBC,True,Full-time,27
S00892,Jose Martin,davisjames@example.org,9376642011,"['Motion Graphics', 'Photography', 'Statistics', 'Excel']",B.Tech ECE,"['Chennai', 'Mumbai']",['Data Science'],ST,False,Internship,2
S00893,Edward Elliott,newtonjohn@example.net,7651606185,"['PowerBI', 'Deep Learning', 'C++', 'Penetration Testing']",B.Tech CSE,"['Remote', 'Lucknow', 'Kolkata', 'Mumbai']",['Web Development'],OBC,True,Remote,28
S00894,Gregory Novak,wilsondavid@example.org,1820410613,"['Embedded Systems', 'Tableau', 'SQL', 'UI Design']",B.Tech CSE,"['Hyderabad', 'Lucknow', 'Chennai']","['Finance', 'Software', 'Cloud Computing']",SC,False,Part-time,5
S00895,James Jimenez,hmartinez@example.com,1758939797,"['Equity Research', 'Linux', 'Tourism', 'Tableau']",B.Tech IT,"['Remote', 'Mumbai']","['Software', 'Data Science', 'UI/UX']",OBC,True,Part-time,4
S00896,Andrew Wiley,asmith@example.com,0657512169,"['Probability', 'NLP', 'Interior Design', 'UX Research', 'Civil Planning']",B.Sc IT,['Pune'],"['Cloud Computing', 'IoT']",ST,True,Remote,35
S00897,Tracy Morales,kimberly19@example.com,5459401236,"['Sustainability', 'Finance', 'Interaction Design', 'Video Production', 'CSS', 'Machine Learning', 'Solidity']",MCA,"['Delhi', 'Bangalore']","['Data Science', 'Blockchain']",SC,True,Part-time,20
S00898,Richard Gray,jessicacarter@example.org,2286896580,"['Excel', 'Civil Planning', 'Photography', 'Robotics', 'Renewable Energy']",M.Tech CS,['Lucknow'],"['Data Science', 'IoT', 'Cybersecurity']",General,True,Internship,16
S00899,Megan Johnson,stevenswilliam@example.net,3477391372,"['Kubernetes', 'Cybersecurity', 'Marketing Research', 'Renewable Energy', 'SEO']",MCA,['Lucknow'],"['UI/UX', 'Cloud Computing', 'Web Development']",EWS,False,Part-time,36
S00900,Jeffrey Morrison,sergio88@example.com,9638275706,"['Employee Engagement', 'Excel', 'Investment Banking', 'Docker', 'Equity Research', 'Helpdesk', 'Deep Learning']",B.Sc Maths,"['Bangalore', 'Kolkata']","['Cloud Computing', 'Finance', 'Web Development']",SC,False,Remote,21
S00901,Amanda Ellison,david05@example.net,7736049309,"['Technical Writing', 'Government Affairs', 'Hospitality']",B.Tech CSE,['Chennai'],"['Software', 'IoT']",General,True,Remote,19
S00902,Robert Leblanc,ffarrell@example.com,6199175253,"['Civil Planning', 'Sketch', 'Tourism', 'Sustainability', 'HTML']",B.Tech IT,"['Pune', 'Delhi']","['UI/UX', 'Finance']",SC,True,Remote,0
S00903,Corey Hood,walterrowland@example.net,8670160372,"['React', 'Content Writing', 'Employee Engagement']",B.Tech ECE,"['Remote', 'Hyderabad']",['AI/ML'],ST,True,Full-time,27
S00904,Kristen Roberts,uthomas@example.org,4913529535,"['Content Writing', 'SQL', 'AWS', 'Statistics', 'Sustainability', 'Excel']",B.Tech ECE,"['Pune', 'Jaipur', 'Remote', 'Lucknow']","['AI/ML', 'IoT']",SC,False,Part-time,33
S00905,Logan Brown,amy93@example.com,2802336318,"['Analytics', 'Linux', 'Probability', 'Digital Marketing', 'React']",B.Tech ME,"['Hyderabad', 'Mumbai']","['Data Science', 'Cybersecurity']",EWS,True,Remote,27
S00906,Luis Wright,russellraymond@example.com,7874037667,"['Branding', 'Accounting', 'Photography', 'Smart Contracts', 'Interaction Design', 'AWS', 'Taxation', 'UI Design']",MCA,"['Pune', 'Kolkata', 'Bangalore', 'Remote']","['IoT', 'Data Science']",SC,False,Full-time,0
S00907,Pamela Cortez,brettolsen@example.org,5890923090,"['Taxation', 'NLP']",B.Sc Maths,"['Delhi', 'Hyderabad', 'Remote', 'Chennai']","['UI/UX', 'Data Science', 'IoT']",OBC,False,Part-time,35
S00908,Mark Sims,amandamartinez@example.org,0365471024,"['Textile Design', 'Animation', 'Robotics', 'UX Research', 'Accounting', 'Analytics']",B.Sc Physics,"['Delhi', 'Jaipur']",['Data Science'],General,True,Full-time,20
S00909,Luis Harris,gonzalezmelissa@example.org,3602409156,"['Photography', 'Robotics', 'Excel']",B.Tech ECE,['Pune'],['Data Science'],EWS,False,Internship,35
S00910,Robin Clements,garciapamela@example.org,3078759313,"['SEO', 'Marketing Research', 'Cybersecurity', 'Figma', 'Machine Learning', 'Video Editing', 'PowerBI', 'UI/UX']",M.Tech CS,['Bangalore'],"['Data Science', 'IoT', 'Cybersecurity']",SC,False,Remote,18
S00911,Brittany Rubio,johnsonbrittany@example.com,7199613190,"['React', 'Video Production', 'Kubernetes']",B.Tech CSE,"['Lucknow', 'Delhi']","['Finance', 'AI/ML']",ST,False,Internship,6
S00912,Patrick Rodgers,theresa78@example.net,5848548393,"['Penetration Testing', 'Java', 'Employee Engagement', 'Photography', 'Smart Contracts', 'Textile Design', 'Cloud Security']",B.Sc IT,"['Remote', 'Kolkata', 'Hyderabad']","['IoT', 'Finance']",ST,False,Remote,16
S00913,Jimmy Coffey,chavezjonathan@example.org,1700436953,"['Business Intelligence', 'IT Support', 'Penetration Testing']",B.Tech ME,"['Hyderabad', 'Remote']","['Data Science', 'IoT']",OBC,False,Full-time,26
