studentID,studentName,experience_months,studentSkills,studentLocationPref,InternshipID,InternshipTitle,InternshipSkills,InternshipLocation
44,Rachana Sarin,18,"c,java",DL01,140,Intern HR,"c,negotiation",Raichur
44,Rachana Sarin,18,"c,java",DL01,141,Assistant HR,"excel,react,javascript,css",Chapra
44,Rachana Sarin,18,"c,java",DL01,142,Intern Data Science,"sql,nodejs,ml",Jorhat
44,Rachana Sarin,18,"c,java",DL01,143,Trainee Finance,"excel,tableau",Patiala
44,Rachana Sarin,18,"c,java",DL01,144,Intern Marketing,"c++,css,react,negotiation",Belgaum
44,Rachana Sarin,18,"c,java",DL01,145,Assistant HR,"marketing,seo,ml,powerbi",Tiruvottiyur
44,Rachana Sarin,18,"c,java",DL01,146,Trainee IT,"excel,communication,nodejs,html",Shivpuri
44,Rachana Sarin,18,"c,java",DL01,147,Assistant Marketing,"react,python",Hindupur
44,Rachana Sarin,18,"c,java",DL01,148,Trainee Data Science,"java,javascript,negotiation",Hapur
44,Rachana Sarin,18,"c,java",DL01,149,Intern Finance,"html,seo,css",Kadapa
44,Rachana Sarin,18,"c,java",DL01,150,Assistant Consulting,"ml,python",Siwan
45,Hemangini Mohan,20,"powerbi,css",MH01,1,Intern IT,"ml,nodejs",Kochi
45,Hemangini Mohan,20,"powerbi,css",MH01,2,Assistant IT,"nodejs,excel",Hyderabad
45,Hemangini Mohan,20,"powerbi,css",MH01,3,Trainee IT,"sql,tableau",Kochi
45,Hemangini Mohan,20,"powerbi,css",MH01,4,Assistant Finance,"css,python,java,marketing",Navi Mumbai
45,Hemangini Mohan,20,"powerbi,css",MH01,5,Intern Consulting,"react,html,powerbi,python",Hubli–Dharwad
45,Hemangini Mohan,20,"powerbi,css",MH01,6,Assistant HR,"finance,marketing,html",Kulti
45,Hemangini Mohan,20,"powerbi,css",MH01,7,Intern Data Science,"html,python,negotiation",Machilipatnam
45,Hemangini Mohan,20,"powerbi,css",MH01,8,Trainee Data Science,"communication,c++",Sambalpur
45,Hemangini Mohan,20,"powerbi,css",MH01,9,Trainee Marketing,"java,c,ml,tableau",Tirupati
45,Hemangini Mohan,20,"powerbi,css",MH01,10,Trainee Finance,"java,ml,sales",Bhusawal
45,Hemangini Mohan,20,"powerbi,css",MH01,11,Trainee Finance,"sales,nodejs,seo,powerbi",Mau
45,Hemangini Mohan,20,"powerbi,css",MH01,12,Intern Consulting,"marketing,tableau,css",Kochi
45,Hemangini Mohan,20,"powerbi,css",MH01,13,Trainee Sales,"react,javascript",Ongole
45,Hemangini Mohan,20,"powerbi,css",MH01,14,Assistant Data Science,"c,powerbi,react",Ongole
45,Hemangini Mohan,20,"powerbi,css",MH01,15,Intern Data Science,"tableau,nodejs,java,negotiation",Bhiwani
45,Hemangini Mohan,20,"powerbi,css",MH01,16,Assistant Marketing,"react,tableau,sql,marketing",Burhanpur
45,Hemangini Mohan,20,"powerbi,css",MH01,17,Trainee HR,"tableau,communication",Aligarh
45,Hemangini Mohan,20,"powerbi,css",MH01,18,Trainee Sales,"marketing,communication,ml",Dhule
45,Hemangini Mohan,20,"powerbi,css",MH01,19,Intern Consulting,"negotiation,javascript,c++,nodejs",Aurangabad
45,Hemangini Mohan,20,"powerbi,css",MH01,20,Trainee IT,"c,python",Rajkot
45,Hemangini Mohan,20,"powerbi,css",MH01,21,Trainee Sales,"tableau,sales,negotiation",Hazaribagh
45,Hemangini Mohan,20,"powerbi,css",MH01,22,Trainee HR,"css,c++",Motihari
45,Hemangini Mohan,20,"powerbi,css",MH01,23,Assistant Sales,"negotiation,c",Gurgaon
45,Hemangini Mohan,20,"powerbi,css",MH01,24,Trainee Sales,"finance,css,sql",Sambhal
45,Hemangini Mohan,20,"powerbi,css",MH01,25,Intern Marketing,"finance,marketing,c++",Moradabad
45,Hemangini Mohan,20,"powerbi,css",MH01,26,Intern HR,"tableau,seo",Orai
45,Hemangini Mohan,20,"powerbi,css",MH01,27,Assistant Consulting,"tableau,html,python",Proddatur
45,Hemangini Mohan,20,"powerbi,css",MH01,28,Assistant Finance,"sql,powerbi,ml",Mira-Bhayandar
45,Hemangini Mohan,20,"powerbi,css",MH01,29,Trainee HR,"html,c++,javascript,c",Gwalior
45,Hemangini Mohan,20,"powerbi,css",MH01,30,Assistant Finance,"sql,java,python,tableau",Bhilwara
45,Hemangini Mohan,20,"powerbi,css",MH01,31,Assistant Finance,"html,marketing",Ludhiana
45,Hemangini Mohan,20,"powerbi,css",MH01,32,Intern HR,"css,sql,seo,sales",Malegaon
45,Hemangini Mohan,20,"powerbi,css",MH01,33,Trainee HR,"communication,negotiation,powerbi,marketing",Hosur
45,Hemangini Mohan,20,"powerbi,css",MH01,34,Trainee Data Science,"finance,html",Bhimavaram
45,Hemangini Mohan,20,"powerbi,css",MH01,35,Intern Consulting,"seo,powerbi,react",Yamunanagar
45,Hemangini Mohan,20,"powerbi,css",MH01,36,Intern Marketing,"seo,sql",Karaikudi
45,Hemangini Mohan,20,"powerbi,css",MH01,37,Intern Marketing,"negotiation,sales,communication",Shivpuri
45,Hemangini Mohan,20,"powerbi,css",MH01,38,Assistant Consulting,"sql,react,sales,ml",Kadapa
45,Hemangini Mohan,20,"powerbi,css",MH01,39,Intern HR,"c++,nodejs,tableau,negotiation",Bareilly
45,Hemangini Mohan,20,"powerbi,css",MH01,40,Trainee Sales,"python,sales,react,c++",Jamnagar
45,Hemangini Mohan,20,"powerbi,css",MH01,41,Intern Finance,"nodejs,communication,c++",Dhanbad
45,Hemangini Mohan,20,"powerbi,css",MH01,42,Assistant Marketing,"java,sql,c++,ml",Malegaon
45,Hemangini Mohan,20,"powerbi,css",MH01,43,Assistant Finance,"seo,html,sql,nodejs",North Dumdum
45,Hemangini Mohan,20,"powerbi,css",MH01,44,Trainee HR,"python,sql",Nellore
45,Hemangini Mohan,20,"powerbi,css",MH01,45,Assistant IT,"seo,css,react,javascript",Srikakulam
45,Hemangini Mohan,20,"powerbi,css",MH01,46,Intern HR,"sql,excel,java,sales",Bhusawal
45,Hemangini Mohan,20,"powerbi,css",MH01,47,Assistant IT,"java,html",Ludhiana
45,Hemangini Mohan,20,"powerbi,css",MH01,48,Assistant Data Science,"marketing,java",Kalyan-Dombivli
45,Hemangini Mohan,20,"powerbi,css",MH01,49,Trainee IT,"c++,powerbi",Kolhapur
45,Hemangini Mohan,20,"powerbi,css",MH01,50,Intern Marketing,"c++,negotiation,nodejs,html",Gaya
45,Hemangini Mohan,20,"powerbi,css",MH01,51,Trainee HR,"ml,c",Dindigul
45,Hemangini Mohan,20,"powerbi,css",MH01,52,Assistant Consulting,"finance,c++",Mysore
45,Hemangini Mohan,20,"powerbi,css",MH01,53,Assistant HR,"seo,java",Bihar Sharif
45,Hemangini Mohan,20,"powerbi,css",MH01,54,Trainee Consulting,"sql,negotiation",Guntur
45,Hemangini Mohan,20,"powerbi,css",MH01,55,Intern Finance,"tableau,ml",Kishanganj
45,Hemangini Mohan,20,"powerbi,css",MH01,56,Intern IT,"negotiation,c",Junagadh
45,Hemangini Mohan,20,"powerbi,css",MH01,57,Intern Finance,"ml,java,marketing",Visakhapatnam
45,Hemangini Mohan,20,"powerbi,css",MH01,58,Intern Finance,"c++,powerbi,css,excel",Bhind
45,Hemangini Mohan,20,"powerbi,css",MH01,59,Intern HR,"negotiation,c",Dhanbad
45,Hemangini Mohan,20,"powerbi,css",MH01,60,Intern Consulting,"tableau,marketing,excel,javascript",Gwalior
45,Hemangini Mohan,20,"powerbi,css",MH01,61,Assistant HR,"powerbi,css",Tiruppur
45,Hemangini Mohan,20,"powerbi,css",MH01,62,Trainee Sales,"nodejs,finance,excel",Bidar
45,Hemangini Mohan,20,"powerbi,css",MH01,63,Assistant IT,"c,finance,react,marketing",Indore
45,Hemangini Mohan,20,"powerbi,css",MH01,64,Assistant Data Science,"powerbi,tableau,c,java",Tinsukia
45,Hemangini Mohan,20,"powerbi,css",MH01,65,Intern IT,"c++,react,finance,html",Bikaner
45,Hemangini Mohan,20,"powerbi,css",MH01,66,Intern Finance,"html,react,css,ml",Muzaffarpur
45,Hemangini Mohan,20,"powerbi,css",MH01,67,Trainee HR,"marketing,tableau,seo,sql",Bhubaneswar
45,Hemangini Mohan,20,"powerbi,css",MH01,68,Intern Consulting,"css,sql,seo,nodejs",Chennai
45,Hemangini Mohan,20,"powerbi,css",MH01,69,Trainee Sales,"finance,sql,marketing",Tiruchirappalli
45,Hemangini Mohan,20,"powerbi,css",MH01,70,Assistant Sales,"communication,nodejs",Motihari
45,Hemangini Mohan,20,"powerbi,css",MH01,71,Intern Finance,"seo,c++,marketing",Noida
45,Hemangini Mohan,20,"powerbi,css",MH01,72,Assistant Data Science,"sql,tableau,communication,excel",Sonipat
45,Hemangini Mohan,20,"powerbi,css",MH01,73,Assistant Consulting,"negotiation,marketing,c",Bikaner
45,Hemangini Mohan,20,"powerbi,css",MH01,74,Assistant Finance,"excel,c,c++",Nashik
45,Hemangini Mohan,20,"powerbi,css",MH01,75,Intern Marketing,"nodejs,marketing,seo,communication",Anantapuram
45,Hemangini Mohan,20,"powerbi,css",MH01,76,Trainee HR,"sales,python,javascript,java",Davanagere
45,Hemangini Mohan,20,"powerbi,css",MH01,77,Intern Finance,"html,powerbi",Hindupur
45,Hemangini Mohan,20,"powerbi,css",MH01,78,Trainee Consulting,"excel,react,python,sales",Imphal
45,Hemangini Mohan,20,"powerbi,css",MH01,79,Assistant Sales,"c,react,sql,finance",Muzaffarnagar
45,Hemangini Mohan,20,"powerbi,css",MH01,80,Assistant HR,"nodejs,react",Bhiwani
45,Hemangini Mohan,20,"powerbi,css",MH01,81,Assistant HR,"powerbi,java,css",Amaravati
45,Hemangini Mohan,20,"powerbi,css",MH01,82,Intern HR,"javascript,seo,nodejs,tableau",Junagadh
45,Hemangini Mohan,20,"powerbi,css",MH01,83,Trainee Sales,"c++,seo,java,nodejs",Tumkur
45,Hemangini Mohan,20,"powerbi,css",MH01,84,Trainee Consulting,"sales,seo,finance,css",Adoni
45,Hemangini Mohan,20,"powerbi,css",MH01,85,Trainee HR,"tableau,marketing",Mahbubnagar
45,Hemangini Mohan,20,"powerbi,css",MH01,86,Assistant IT,"powerbi,seo,tableau",Srikakulam
45,Hemangini Mohan,20,"powerbi,css",MH01,87,Assistant Marketing,"powerbi,excel,c++,ml",Bhiwandi
45,Hemangini Mohan,20,"powerbi,css",MH01,88,Assistant Marketing,"javascript,seo,marketing,tableau",Lucknow
45,Hemangini Mohan,20,"powerbi,css",MH01,89,Intern Finance,"marketing,sql,css,seo",Nadiad
45,Hemangini Mohan,20,"powerbi,css",MH01,90,Intern Finance,"react,nodejs,ml",Bettiah
45,Hemangini Mohan,20,"powerbi,css",MH01,91,Intern Finance,"sales,finance,react,javascript",Ramgarh
45,Hemangini Mohan,20,"powerbi,css",MH01,92,Intern Consulting,"python,marketing,excel",Bhiwandi
45,Hemangini Mohan,20,"powerbi,css",MH01,93,Intern IT,"sql,c,negotiation",Narasaraopet
45,Hemangini Mohan,20,"powerbi,css",MH01,94,Intern Consulting,"seo,negotiation",Barasat
45,Hemangini Mohan,20,"powerbi,css",MH01,95,Trainee Finance,"powerbi,c++",Jamalpur
45,Hemangini Mohan,20,"powerbi,css",MH01,96,Assistant Data Science,"finance,javascript",Bharatpur
45,Hemangini Mohan,20,"powerbi,css",MH01,97,Intern Sales,"nodejs,ml",Chandigarh
45,Hemangini Mohan,20,"powerbi,css",MH01,98,Trainee Finance,"marketing,c",Panvel
45,Hemangini Mohan,20,"powerbi,css",MH01,99,Trainee HR,"communication,sales,marketing",Shahjahanpur
45,Hemangini Mohan,20,"powerbi,css",MH01,100,Intern Finance,"c++,javascript,css,python",Udupi
45,Hemangini Mohan,20,"powerbi,css",MH01,101,Assistant Marketing,"tableau,java,communication",Kakinada
45,Hemangini Mohan,20,"powerbi,css",MH01,102,Assistant HR,"css,marketing,powerbi,negotiation",Dhanbad
45,Hemangini Mohan,20,"powerbi,css",MH01,103,Trainee Consulting,"python,ml,powerbi",Bhiwani
45,Hemangini Mohan,20,"powerbi,css",MH01,104,Assistant Sales,"sales,python,negotiation,javascript",Mahbubnagar
45,Hemangini Mohan,20,"powerbi,css",MH01,105,Assistant Sales,"c,sql,sales,css",Junagadh
45,Hemangini Mohan,20,"powerbi,css",MH01,106,Trainee Finance,"c++,c",Kavali
45,Hemangini Mohan,20,"powerbi,css",MH01,107,Trainee Consulting,"marketing,seo",Rajkot
45,Hemangini Mohan,20,"powerbi,css",MH01,108,Trainee IT,"ml,python,tableau,communication",Tiruppur
45,Hemangini Mohan,20,"powerbi,css",MH01,109,Intern Data Science,"c,html,javascript",Saharanpur
45,Hemangini Mohan,20,"powerbi,css",MH01,110,Assistant IT,"ml,marketing,c",Gandhinagar
45,Hemangini Mohan,20,"powerbi,css",MH01,111,Intern IT,"html,sql,sales,ml",Shahjahanpur
45,Hemangini Mohan,20,"powerbi,css",MH01,112,Intern HR,"seo,nodejs,tableau,ml",Adoni
45,Hemangini Mohan,20,"powerbi,css",MH01,113,Assistant Consulting,"marketing,javascript",Barasat
45,Hemangini Mohan,20,"powerbi,css",MH01,114,Assistant Marketing,"tableau,ml,excel,sql",Satara
45,Hemangini Mohan,20,"powerbi,css",MH01,115,Intern IT,"nodejs,python",Bhavnagar
45,Hemangini Mohan,20,"powerbi,css",MH01,116,Trainee Data Science,"css,java",Mango
45,Hemangini Mohan,20,"powerbi,css",MH01,117,Trainee Data Science,"sales,c++,html,excel",Avadi
45,Hemangini Mohan,20,"powerbi,css",MH01,118,Intern Data Science,"css,tableau,java,nodejs",Surendranagar Dudhrej
45,Hemangini Mohan,20,"powerbi,css",MH01,119,Intern Sales,"communication,tableau",Bhubaneswar
45,Hemangini Mohan,20,"powerbi,css",MH01,120,Trainee Sales,"powerbi,sales,finance,nodejs",Tiruppur
45,Hemangini Mohan,20,"powerbi,css",MH01,121,Assistant Marketing,"seo,marketing",Khammam
45,Hemangini Mohan,20,"powerbi,css",MH01,122,Intern HR,"marketing,nodejs",Anand
45,Hemangini Mohan,20,"powerbi,css",MH01,123,Intern Finance,"excel,seo",Madurai
45,Hemangini Mohan,20,"powerbi,css",MH01,124,Assistant HR,"powerbi,html,nodejs",Khora 
45,Hemangini Mohan,20,"powerbi,css",MH01,125,Intern Consulting,"c++,excel,tableau,css",Anand
45,Hemangini Mohan,20,"powerbi,css",MH01,126,Intern Finance,"java,finance,marketing,react",Shimla
45,Hemangini Mohan,20,"powerbi,css",MH01,127,Trainee IT,"javascript,html,react",Gwalior
45,Hemangini Mohan,20,"powerbi,css",MH01,128,Trainee Sales,"negotiation,c++,sql",Bharatpur
45,Hemangini Mohan,20,"powerbi,css",MH01,129,Trainee Data Science,"react,negotiation,sql",Sasaram
45,Hemangini Mohan,20,"powerbi,css",MH01,130,Intern Marketing,"powerbi,tableau",Moradabad
45,Hemangini Mohan,20,"powerbi,css",MH01,131,Assistant Sales,"javascript,marketing,excel",Amravati
45,Hemangini Mohan,20,"powerbi,css",MH01,132,Trainee Marketing,"c,javascript,html,powerbi",Jaunpur
45,Hemangini Mohan,20,"powerbi,css",MH01,133,Trainee HR,"nodejs,c",Rourkela
45,Hemangini Mohan,20,"powerbi,css",MH01,134,Intern Consulting,"tableau,c,marketing",Sultan Pur Majra
45,Hemangini Mohan,20,"powerbi,css",MH01,135,Trainee Data Science,"negotiation,seo,marketing",Nandyal
45,Hemangini Mohan,20,"powerbi,css",MH01,136,Intern Consulting,"java,javascript,css",Hapur
45,Hemangini Mohan,20,"powerbi,css",MH01,137,Trainee Sales,"marketing,javascript",Nizamabad
45,Hemangini Mohan,20,"powerbi,css",MH01,138,Intern Finance,"sales,nodejs,css",Karimnagar
45,Hemangini Mohan,20,"powerbi,css",MH01,139,Trainee Data Science,"communication,java,css",Hajipur
45,Hemangini Mohan,20,"powerbi,css",MH01,140,Intern HR,"c,negotiation",Raichur
45,Hemangini Mohan,20,"powerbi,css",MH01,141,Assistant HR,"excel,react,javascript,css",Chapra
45,Hemangini Mohan,20,"powerbi,css",MH01,142,Intern Data Science,"sql,nodejs,ml",Jorhat
45,Hemangini Mohan,20,"powerbi,css",MH01,143,Trainee Finance,"excel,tableau",Patiala
45,Hemangini Mohan,20,"powerbi,css",MH01,144,Intern Marketing,"c++,css,react,negotiation",Belgaum
45,Hemangini Mohan,20,"powerbi,css",MH01,145,Assistant HR,"marketing,seo,ml,powerbi",Tiruvottiyur
45,Hemangini Mohan,20,"powerbi,css",MH01,146,Trainee IT,"excel,communication,nodejs,html",Shivpuri
45,Hemangini Mohan,20,"powerbi,css",MH01,147,Assistant Marketing,"react,python",Hindupur
45,Hemangini Mohan,20,"powerbi,css",MH01,148,Trainee Data Science,"java,javascript,negotiation",Hapur
45,Hemangini Mohan,20,"powerbi,css",MH01,149,Intern Finance,"html,seo,css",Kadapa
45,Hemangini Mohan,20,"powerbi,css",MH01,150,Assistant Consulting,"ml,python",Siwan
46,Balveer Banerjee,5,"c,ml",BR15,1,Intern IT,"ml,nodejs",Kochi
46,Balveer Banerjee,5,"c,ml",BR15,2,Assistant IT,"nodejs,excel",Hyderabad
46,Balveer Banerjee,5,"c,ml",BR15,3,Trainee IT,"sql,tableau",Kochi
46,Balveer Banerjee,5,"c,ml",BR15,4,Assistant Finance,"css,python,java,marketing",Navi Mumbai
46,Balveer Banerjee,5,"c,ml",BR15,5,Intern Consulting,"react,html,powerbi,python",Hubli–Dharwad
46,Balveer Banerjee,5,"c,ml",BR15,6,Assistant HR,"finance,marketing,html",Kulti
46,Balveer Banerjee,5,"c,ml",BR15,7,Intern Data Science,"html,python,negotiation",Machilipatnam
46,Balveer Banerjee,5,"c,ml",BR15,8,Trainee Data Science,"communication,c++",Sambalpur
46,Balveer Banerjee,5,"c,ml",BR15,9,Trainee Marketing,"java,c,ml,tableau",Tirupati
46,Balveer Banerjee,5,"c,ml",BR15,10,Trainee Finance,"java,ml,sales",Bhusawal
46,Balveer Banerjee,5,"c,ml",BR15,11,Trainee Finance,"sales,nodejs,seo,powerbi",Mau
46,Balveer Banerjee,5,"c,ml",BR15,12,Intern Consulting,"marketing,tableau,css",Kochi
46,Balveer Banerjee,5,"c,ml",BR15,13,Trainee Sales,"react,javascript",Ongole
46,Balveer Banerjee,5,"c,ml",BR15,14,Assistant Data Science,"c,powerbi,react",Ongole
46,Balveer Banerjee,5,"c,ml",BR15,15,Intern Data Science,"tableau,nodejs,java,negotiation",Bhiwani
46,Balveer Banerjee,5,"c,ml",BR15,16,Assistant Marketing,"react,tableau,sql,marketing",Burhanpur
46,Balveer Banerjee,5,"c,ml",BR15,17,Trainee HR,"tableau,communication",Aligarh
46,Balveer Banerjee,5,"c,ml",BR15,18,Trainee Sales,"marketing,communication,ml",Dhule
46,Balveer Banerjee,5,"c,ml",BR15,19,Intern Consulting,"negotiation,javascript,c++,nodejs",Aurangabad
46,Balveer Banerjee,5,"c,ml",BR15,20,Trainee IT,"c,python",Rajkot
46,Balveer Banerjee,5,"c,ml",BR15,21,Trainee Sales,"tableau,sales,negotiation",Hazaribagh
46,Balveer Banerjee,5,"c,ml",BR15,22,Trainee HR,"css,c++",Motihari
46,Balveer Banerjee,5,"c,ml",BR15,23,Assistant Sales,"negotiation,c",Gurgaon
46,Balveer Banerjee,5,"c,ml",BR15,24,Trainee Sales,"finance,css,sql",Sambhal
46,Balveer Banerjee,5,"c,ml",BR15,25,Intern Marketing,"finance,marketing,c++",Moradabad
46,Balveer Banerjee,5,"c,ml",BR15,26,Intern HR,"tableau,seo",Orai
46,Balveer Banerjee,5,"c,ml",BR15,27,Assistant Consulting,"tableau,html,python",Proddatur
46,Balveer Banerjee,5,"c,ml",BR15,28,Assistant Finance,"sql,powerbi,ml",Mira-Bhayandar
46,Balveer Banerjee,5,"c,ml",BR15,29,Trainee HR,"html,c++,javascript,c",Gwalior
46,Balveer Banerjee,5,"c,ml",BR15,30,Assistant Finance,"sql,java,python,tableau",Bhilwara
46,Balveer Banerjee,5,"c,ml",BR15,31,Assistant Finance,"html,marketing",Ludhiana
46,Balveer Banerjee,5,"c,ml",BR15,32,Intern HR,"css,sql,seo,sales",Malegaon
46,Balveer Banerjee,5,"c,ml",BR15,33,Trainee HR,"communication,negotiation,powerbi,marketing",Hosur
46,Balveer Banerjee,5,"c,ml",BR15,34,Trainee Data Science,"finance,html",Bhimavaram
46,Balveer Banerjee,5,"c,ml",BR15,35,Intern Consulting,"seo,powerbi,react",Yamunanagar
46,Balveer Banerjee,5,"c,ml",BR15,36,Intern Marketing,"seo,sql",Karaikudi
46,Balveer Banerjee,5,"c,ml",BR15,37,Intern Marketing,"negotiation,sales,communication",Shivpuri
46,Balveer Banerjee,5,"c,ml",BR15,38,Assistant Consulting,"sql,react,sales,ml",Kadapa
46,Balveer Banerjee,5,"c,ml",BR15,39,Intern HR,"c++,nodejs,tableau,negotiation",Bareilly
46,Balveer Banerjee,5,"c,ml",BR15,40,Trainee Sales,"python,sales,react,c++",Jamnagar
46,Balveer Banerjee,5,"c,ml",BR15,41,Intern Finance,"nodejs,communication,c++",Dhanbad
46,Balveer Banerjee,5,"c,ml",BR15,42,Assistant Marketing,"java,sql,c++,ml",Malegaon
46,Balveer Banerjee,5,"c,ml",BR15,43,Assistant Finance,"seo,html,sql,nodejs",North Dumdum
46,Balveer Banerjee,5,"c,ml",BR15,44,Trainee HR,"python,sql",Nellore
46,Balveer Banerjee,5,"c,ml",BR15,45,Assistant IT,"seo,css,react,javascript",Srikakulam
46,Balveer Banerjee,5,"c,ml",BR15,46,Intern HR,"sql,excel,java,sales",Bhusawal
46,Balveer Banerjee,5,"c,ml",BR15,47,Assistant IT,"java,html",Ludhiana
46,Balveer Banerjee,5,"c,ml",BR15,48,Assistant Data Science,"marketing,java",Kalyan-Dombivli
46,Balveer Banerjee,5,"c,ml",BR15,49,Trainee IT,"c++,powerbi",Kolhapur
46,Balveer Banerjee,5,"c,ml",BR15,50,Intern Marketing,"c++,negotiation,nodejs,html",Gaya
46,Balveer Banerjee,5,"c,ml",BR15,51,Trainee HR,"ml,c",Dindigul
46,Balveer Banerjee,5,"c,ml",BR15,52,Assistant Consulting,"finance,c++",Mysore
46,Balveer Banerjee,5,"c,ml",BR15,53,Assistant HR,"seo,java",Bihar Sharif
46,Balveer Banerjee,5,"c,ml",BR15,54,Trainee Consulting,"sql,negotiation",Guntur
46,Balveer Banerjee,5,"c,ml",BR15,55,Intern Finance,"tableau,ml",Kishanganj
46,Balveer Banerjee,5,"c,ml",BR15,56,Intern IT,"negotiation,c",Junagadh
46,Balveer Banerjee,5,"c,ml",BR15,57,Intern Finance,"ml,java,marketing",Visakhapatnam
46,Balveer Banerjee,5,"c,ml",BR15,58,Intern Finance,"c++,powerbi,css,excel",Bhind
46,Balveer Banerjee,5,"c,ml",BR15,59,Intern HR,"negotiation,c",Dhanbad
46,Balveer Banerjee,5,"c,ml",BR15,60,Intern Consulting,"tableau,marketing,excel,javascript",Gwalior
46,Balveer Banerjee,5,"c,ml",BR15,61,Assistant HR,"powerbi,css",Tiruppur
46,Balveer Banerjee,5,"c,ml",BR15,62,Trainee Sales,"nodejs,finance,excel",Bidar
46,Balveer Banerjee,5,"c,ml",BR15,63,Assistant IT,"c,finance,react,marketing",Indore
46,Balveer Banerjee,5,"c,ml",BR15,64,Assistant Data Science,"powerbi,tableau,c,java",Tinsukia
46,Balveer Banerjee,5,"c,ml",BR15,65,Intern IT,"c++,react,finance,html",Bikaner
46,Balveer Banerjee,5,"c,ml",BR15,66,Intern Finance,"html,react,css,ml",Muzaffarpur
46,Balveer Banerjee,5,"c,ml",BR15,67,Trainee HR,"marketing,tableau,seo,sql",Bhubaneswar
46,Balveer Banerjee,5,"c,ml",BR15,68,Intern Consulting,"css,sql,seo,nodejs",Chennai
46,Balveer Banerjee,5,"c,ml",BR15,69,Trainee Sales,"finance,sql,marketing",Tiruchirappalli
46,Balveer Banerjee,5,"c,ml",BR15,70,Assistant Sales,"communication,nodejs",Motihari
46,Balveer Banerjee,5,"c,ml",BR15,71,Intern Finance,"seo,c++,marketing",Noida
46,Balveer Banerjee,5,"c,ml",BR15,72,Assistant Data Science,"sql,tableau,communication,excel",Sonipat
46,Balveer Banerjee,5,"c,ml",BR15,73,Assistant Consulting,"negotiation,marketing,c",Bikaner
46,Balveer Banerjee,5,"c,ml",BR15,74,Assistant Finance,"excel,c,c++",Nashik
46,Balveer Banerjee,5,"c,ml",BR15,75,Intern Marketing,"nodejs,marketing,seo,communication",Anantapuram
46,Balveer Banerjee,5,"c,ml",BR15,76,Trainee HR,"sales,python,javascript,java",Davanagere
46,Balveer Banerjee,5,"c,ml",BR15,77,Intern Finance,"html,powerbi",Hindupur
46,Balveer Banerjee,5,"c,ml",BR15,78,Trainee Consulting,"excel,react,python,sales",Imphal
46,Balveer Banerjee,5,"c,ml",BR15,79,Assistant Sales,"c,react,sql,finance",Muzaffarnagar
46,Balveer Banerjee,5,"c,ml",BR15,80,Assistant HR,"nodejs,react",Bhiwani
46,Balveer Banerjee,5,"c,ml",BR15,81,Assistant HR,"powerbi,java,css",Amaravati
46,Balveer Banerjee,5,"c,ml",BR15,82,Intern HR,"javascript,seo,nodejs,tableau",Junagadh
46,Balveer Banerjee,5,"c,ml",BR15,83,Trainee Sales,"c++,seo,java,nodejs",Tumkur
46,Balveer Banerjee,5,"c,ml",BR15,84,Trainee Consulting,"sales,seo,finance,css",Adoni
46,Balveer Banerjee,5,"c,ml",BR15,85,Trainee HR,"tableau,marketing",Mahbubnagar
46,Balveer Banerjee,5,"c,ml",BR15,86,Assistant IT,"powerbi,seo,tableau",Srikakulam
46,Balveer Banerjee,5,"c,ml",BR15,87,Assistant Marketing,"powerbi,excel,c++,ml",Bhiwandi
46,Balveer Banerjee,5,"c,ml",BR15,88,Assistant Marketing,"javascript,seo,marketing,tableau",Lucknow
46,Balveer Banerjee,5,"c,ml",BR15,89,Intern Finance,"marketing,sql,css,seo",Nadiad
46,Balveer Banerjee,5,"c,ml",BR15,90,Intern Finance,"react,nodejs,ml",Bettiah
46,Balveer Banerjee,5,"c,ml",BR15,91,Intern Finance,"sales,finance,react,javascript",Ramgarh
46,Balveer Banerjee,5,"c,ml",BR15,92,Intern Consulting,"python,marketing,excel",Bhiwandi
46,Balveer Banerjee,5,"c,ml",BR15,93,Intern IT,"sql,c,negotiation",Narasaraopet
46,Balveer Banerjee,5,"c,ml",BR15,94,Intern Consulting,"seo,negotiation",Barasat
46,Balveer Banerjee,5,"c,ml",BR15,95,Trainee Finance,"powerbi,c++",Jamalpur
46,Balveer Banerjee,5,"c,ml",BR15,96,Assistant Data Science,"finance,javascript",Bharatpur
46,Balveer Banerjee,5,"c,ml",BR15,97,Intern Sales,"nodejs,ml",Chandigarh
46,Balveer Banerjee,5,"c,ml",BR15,98,Trainee Finance,"marketing,c",Panvel
46,Balveer Banerjee,5,"c,ml",BR15,99,Trainee HR,"communication,sales,marketing",Shahjahanpur
46,Balveer Banerjee,5,"c,ml",BR15,100,Intern Finance,"c++,javascript,css,python",Udupi
46,Balveer Banerjee,5,"c,ml",BR15,101,Assistant Marketing,"tableau,java,communication",Kakinada
46,Balveer Banerjee,5,"c,ml",BR15,102,Assistant HR,"css,marketing,powerbi,negotiation",Dhanbad
46,Balveer Banerjee,5,"c,ml",BR15,103,Trainee Consulting,"python,ml,powerbi",Bhiwani
46,Balveer Banerjee,5,"c,ml",BR15,104,Assistant Sales,"sales,python,negotiation,javascript",Mahbubnagar
46,Balveer Banerjee,5,"c,ml",BR15,105,Assistant Sales,"c,sql,sales,css",Junagadh
46,Balveer Banerjee,5,"c,ml",BR15,106,Trainee Finance,"c++,c",Kavali
